date,region,accumulated_num_cases,accumulated_num_deaths,new_num_cases,new_num_deaths
2020-05-03,Sul,5742,215,220,5
2020-05-04,Sul,5972,228,230,13
2020-05-05,Sul,6422,243,450,15
2020-05-06,Sul,6664,253,242,10
2020-05-07,Sul,6942,261,278,8
2020-05-08,Sul,7432,267,490,6
2020-05-09,Sul,7723,271,291,4
2020-05-10,Sul,7864,277,141,6
2020-05-11,Sul,8210,288,346,11
2020-05-12,Sul,8580,300,370,12
2020-05-13,Sul,8848,313,268,13
2020-05-14,Sul,9524,326,676,13
2020-05-15,Sul,10424,335,900,9
2020-05-16,Sul,10684,345,260,10
2020-05-17,Sul,10827,354,143,9
2020-05-18,Sul,11315,366,488,12
2020-05-19,Sul,11730,384,415,18
2020-05-20,Sul,13128,395,1398,11
2020-05-21,Sul,13938,408,810,13
2020-05-22,Sul,15361,421,1423,13
2020-05-23,Sul,16090,432,729,11
2020-05-24,Sul,16426,441,336,9
2020-05-25,Sul,16818,466,392,25
2020-05-26,Sul,17368,488,550,22
2020-05-27,Sul,18188,502,820,14
2020-05-28,Sul,20275,518,2087,16
2020-05-29,Sul,21673,528,1398,10
2020-05-30,Sul,22560,540,887,12
2020-05-31,Sul,23121,554,561,14
2020-06-01,Sul,23894,573,773,19
2020-06-02,Sul,24814,597,920,24
2020-06-03,Sul,25999,620,1185,23
2020-06-04,Sul,27437,641,1438,21
2020-06-05,Sul,28863,668,1426,27
2020-06-06,Sul,30015,688,1152,20
2020-06-07,Sul,30687,701,672,13
2020-06-08,Sul,31113,718,426,17
2020-06-09,Sul,32404,741,1291,23
2020-06-10,Sul,34147,782,1743,41
2020-06-11,Sul,35690,797,1543,15
2020-06-12,Sul,36367,830,677,33
2020-06-13,Sul,37276,857,909,27
2020-06-14,Sul,37727,879,451,22
2020-06-15,Sul,39237,901,1510,22
2020-06-16,Sul,41563,958,2326,57
2020-06-17,Sul,43368,997,1805,39
2020-06-18,Sul,45454,1043,2086,46
2020-06-19,Sul,47851,1085,2397,42
2020-06-20,Sul,50067,1104,2216,19
2020-06-21,Sul,51431,1131,1364,27
2020-06-22,Sul,52771,1183,1340,52
2020-06-23,Sul,55961,1238,3190,55
2020-06-24,Sul,59893,1300,3932,62
2020-06-25,Sul,62833,1328,2940,28
2020-06-26,Sul,65733,1402,2900,74
2020-06-27,Sul,68627,1433,2894,31
2020-06-28,Sul,70349,1470,1722,37
2020-06-29,Sul,72041,1519,1692,49
2020-06-30,Sul,76172,1604,4131,85
2020-07-01,Sul,79675,1646,3503,42
2020-07-02,Sul,84074,1731,4399,85
2020-07-03,Sul,88798,1793,4724,62
2020-07-04,Sul,94120,1861,5322,68
2020-07-05,Sul,96383,1915,2263,54
2020-07-06,Sul,98992,1985,2609,70
2020-07-07,Sul,103451,2064,4459,79
2020-07-08,Sul,108082,2152,4631,88
2020-07-09,Sul,112266,2248,4184,96
2020-07-10,Sul,117108,2356,4842,108
2020-07-11,Sul,121543,2444,4435,88
2020-07-12,Sul,124808,2504,3265,60
2020-07-13,Sul,127053,2601,2245,97
2020-07-14,Sul,132406,2740,5353,139
2020-07-15,Sul,137339,2870,4933,130
2020-07-16,Sul,144530,2975,7191,105
2020-07-17,Sul,149580,3112,5050,137
2020-07-18,Sul,152931,3199,3351,87
2020-07-19,Sul,155078,3264,2147,65
2020-07-20,Sul,157772,3336,2694,72
2020-07-21,Sul,163853,3502,6081,166
2020-07-22,Sul,172556,3648,8703,146
2020-07-23,Sul,179127,3813,6571,165
2020-07-24,Sul,186283,3936,7156,123
2020-07-25,Sul,192044,4087,5761,151
2020-07-26,Sul,194102,4149,2058,62
2020-07-27,Sul,198183,4238,4081,89
2020-07-28,Sul,205511,4383,7328,145
2020-07-29,Sul,212417,4566,6906,183
2020-07-30,Sul,220865,4729,8448,163
2020-07-31,Sul,226877,4898,6012,169
2020-08-01,Sul,235308,5076,8431,178
2020-08-02,Sul,238627,5154,3319,78
2020-08-03,Sul,241233,5262,2606,108
2020-08-04,Sul,248493,5462,7260,200
2020-08-05,Sul,257290,5633,8797,171
2020-08-06,Sul,264740,5812,7450,179
2020-08-07,Sul,270574,6027,5834,215
2020-08-08,Sul,279471,6084,8897,57
2020-08-09,Sul,282792,6150,3321,66
2020-08-10,Sul,285335,6356,2543,206
2020-08-11,Sul,292880,6536,7545,180
2020-08-12,Sul,300235,6693,7355,157
2020-08-13,Sul,307259,6856,7024,163
2020-08-14,Sul,315169,6985,7910,129
2020-08-15,Sul,321217,7079,6048,94
2020-08-16,Sul,323863,7177,2646,98
2020-08-17,Sul,326052,7316,2189,139
2020-08-18,Sul,333767,7486,7715,170
2020-08-19,Sul,340637,7607,6870,121
2020-08-20,Sul,345385,7799,4748,192
2020-08-21,Sul,349272,7916,3887,117
2020-08-22,Sul,357695,8034,8423,118
2020-08-23,Sul,360324,8081,2629,47
2020-08-24,Sul,362490,8178,2166,97
2020-08-25,Sul,368990,8339,6500,161
2020-08-26,Sul,375785,8479,6795,140
2020-08-27,Sul,382027,8598,6242,119
2020-08-28,Sul,389395,8710,7368,112
2020-08-29,Sul,399787,8837,10392,127
2020-08-30,Sul,401949,8881,2162,44
2020-08-31,Sul,435496,8985,33547,104
2020-09-01,Sul,441847,9147,6351,162
2020-09-02,Sul,449592,9267,7745,120
2020-09-03,Sul,456679,9391,7087,124
2020-09-04,Sul,463593,9531,6914,140
2020-09-05,Sul,473494,9651,9901,120
2020-09-06,Sul,476016,9695,2522,44
2020-09-07,Sul,477282,9755,1266,60
2020-09-08,Sul,480156,9857,2874,102
2020-09-09,Sul,486891,10002,6735,145
2020-09-10,Sul,493901,10122,7010,120
2020-09-11,Sul,499844,10275,5943,153
2020-09-12,Sul,506241,10355,6397,80
2020-09-13,Sul,508819,10407,2578,52
2020-09-14,Sul,511367,10476,2548,69
2020-09-15,Sul,517001,10661,5634,185
2020-09-16,Sul,523385,10780,6384,119
2020-09-17,Sul,530514,10895,7129,115
2020-09-18,Sul,536837,11012,6323,117
2020-09-19,Sul,542869,11099,6032,87
2020-09-20,Sul,545285,11133,2416,34
2020-09-21,Sul,547175,11211,1890,78
2020-09-22,Sul,552855,11328,5680,117
2020-09-23,Sul,557259,11445,4404,117
2020-09-24,Sul,561772,11528,4513,83
2020-09-25,Sul,566152,11615,4380,87
2020-09-26,Sul,571220,11695,5068,80
2020-09-27,Sul,573233,11732,2013,37
2020-09-28,Sul,574826,11791,1593,59
2020-09-29,Sul,579812,11932,4986,141
2020-09-30,Sul,584948,12064,5136,132
2020-10-01,Sul,594587,12163,9639,99
2020-10-02,Sul,600352,12242,5765,79
2020-10-03,Sul,604935,12314,4583,72
2020-10-04,Sul,606413,12344,1478,30
2020-10-05,Sul,608347,12429,1934,85
2020-10-06,Sul,612976,12534,4629,105
2020-10-07,Sul,618087,12618,5111,84
2020-10-08,Sul,621925,12672,3838,54
2020-10-09,Sul,627013,12729,5088,57
2020-10-10,Sul,631531,12798,4518,69
2020-10-11,Sul,633514,12826,1983,28
2020-10-12,Sul,636566,12850,3052,24
2020-10-13,Sul,638062,12899,1496,49
2020-10-14,Sul,642447,12999,4385,100
2020-10-15,Sul,646863,13114,4416,115
2020-10-16,Sul,651437,13187,4574,73
2020-10-17,Sul,656201,13229,4764,42
2020-10-18,Sul,657699,13237,1498,8
2020-10-19,Sul,660908,13301,3209,64
2020-10-20,Sul,665352,13442,4444,141
2020-10-21,Sul,669346,13515,3994,73
2020-10-22,Sul,674132,13576,4786,61
2020-10-23,Sul,679541,13653,5409,77
2020-10-24,Sul,685876,13697,6335,44
2020-10-25,Sul,687711,13711,1835,14
2020-10-26,Sul,691401,13763,3690,52
2020-10-27,Sul,697836,13853,6435,90
2020-10-28,Sul,704146,13914,6310,61
2020-10-29,Sul,709751,13980,5605,66
2020-10-30,Sul,715313,14067,5562,87
2020-10-31,Sul,719998,14127,4685,60
2020-11-01,Sul,722749,14148,2751,21
2020-11-02,Sul,725430,14166,2681,18
2020-11-03,Sul,729121,14241,3691,75
2020-11-04,Sul,736175,14335,7054,94
2020-11-05,Sul,740647,14420,4472,85
2020-11-06,Sul,747396,14498,6749,78
2020-11-07,Sul,754248,14554,6852,56
2020-11-08,Sul,756787,14655,2539,101
2020-11-09,Sul,760142,14698,3355,43
2020-11-10,Sul,768987,14741,8845,43
2020-11-11,Sul,776626,14865,7639,124
2020-11-12,Sul,784145,15017,7519,152
2020-11-13,Sul,801934,15154,17789,137
2020-11-14,Sul,809635,15215,7701,61
2020-11-15,Sul,813760,15234,4125,19
2020-11-16,Sul,818055,15301,4295,67
2020-11-17,Sul,829044,15442,10989,141
2020-11-18,Sul,840161,15533,11117,91
2020-11-19,Sul,850169,15642,10008,109
2020-11-20,Sul,861621,15714,11452,72
2020-11-21,Sul,874781,15792,13160,78
2020-11-22,Sul,879733,15818,4952,26
2020-11-23,Sul,884069,15897,4336,79
2020-11-24,Sul,894860,16033,10791,136
2020-11-25,Sul,908165,16177,13305,144
2020-11-26,Sul,920912,16337,12747,160
2020-11-27,Sul,930534,16470,9622,133
2020-11-28,Sul,951071,16576,20537,106
2020-11-29,Sul,957482,16619,6411,43
2020-11-30,Sul,966486,16729,9004,110
2020-12-01,Sul,984293,16924,17807,195
2020-12-02,Sul,998446,17071,14153,147
2020-12-03,Sul,1014549,17255,16103,184
2020-12-04,Sul,1029197,17402,14648,147
2020-12-05,Sul,1040674,17567,11477,165
2020-12-06,Sul,1046733,17627,6059,60
2020-12-07,Sul,1054480,17747,7747,120
2020-12-08,Sul,1069497,17987,15017,240
2020-12-09,Sul,1085055,18179,15558,192
2020-12-10,Sul,1098592,18329,13537,150
2020-12-11,Sul,1113106,18497,14514,168
2020-12-12,Sul,1126093,18672,12987,175
2020-12-13,Sul,1133773,18716,7680,44
2020-12-14,Sul,1143101,18904,9328,188
2020-12-15,Sul,1157493,19189,14392,285
2020-12-16,Sul,1191220,19496,33727,307
2020-12-17,Sul,1209259,19714,18039,218
2020-12-18,Sul,1224634,19872,15375,158
2020-12-19,Sul,1237282,20011,12648,139
2020-12-20,Sul,1245008,20105,7726,94
2020-12-21,Sul,1251817,20261,6809,156
2020-12-22,Sul,1268796,20556,16979,295
2020-12-23,Sul,1275983,20758,7187,202
2020-12-24,Sul,1299210,20942,23227,184
2020-12-25,Sul,1304379,21041,5169,99
2020-12-26,Sul,1309310,21115,4931,74
2020-12-27,Sul,1313410,21213,4100,98
2020-12-28,Sul,1319065,21351,5655,138
2020-12-29,Sul,1333124,21651,14059,300
2020-12-30,Sul,1345908,21885,12784,234
2020-12-31,Sul,1358823,22099,12915,214
2021-01-01,Sul,1364682,22180,5859,81
2021-01-02,Sul,1369059,22229,4377,49
2021-01-03,Sul,1373417,22296,4358,67
2021-01-04,Sul,1377277,22454,3860,158
2021-01-05,Sul,1391183,22700,13906,246
2021-01-06,Sul,1403107,22941,11924,241
2021-01-07,Sul,1444776,23444,41669,503
2021-01-08,Sul,1458499,23659,13723,215
2021-01-09,Sul,1468945,23766,10446,107
2021-01-10,Sul,1474336,23825,5391,59
2021-01-11,Sul,1479489,23943,5153,118
2021-01-12,Sul,1495713,24211,16224,268
2021-01-13,Sul,1507212,24380,11499,169
2021-01-14,Sul,1521577,24561,14365,181
2021-01-15,Sul,1535333,24716,13756,155
2021-01-16,Sul,1546399,24816,11066,100
2021-01-17,Sul,1551229,24899,4830,83
2021-01-18,Sul,1555159,24940,3930,41
2021-01-19,Sul,1567435,25152,12276,212
2021-01-20,Sul,1578204,25297,10769,145
2021-01-21,Sul,1588087,25475,9883,178
2021-01-22,Sul,1597557,25594,9470,119
2021-01-23,Sul,1607125,25751,9568,157
2021-01-24,Sul,1611010,25830,3885,79
2021-01-25,Sul,1616192,26030,5182,200
2021-01-26,Sul,1629796,26232,13604,202
2021-01-27,Sul,1639819,26392,10023,160
2021-01-28,Sul,1650285,26710,10466,318
2021-01-29,Sul,1660171,26836,9886,126
2021-01-30,Sul,1669754,27001,9583,165
2021-01-31,Sul,1673430,27039,3676,38
2021-02-01,Sul,1678597,27126,5167,87
2021-02-02,Sul,1688973,27335,10376,209
2021-02-03,Sul,1697660,27461,8687,126
2021-02-04,Sul,1706610,27595,8950,134
2021-02-05,Sul,1715892,27736,9282,141
2021-02-06,Sul,1725228,27871,9336,135
2021-02-07,Sul,1728874,27907,3646,36
2021-02-08,Sul,1732016,28017,3142,110
2021-02-09,Sul,1742437,28264,10421,247
2021-02-10,Sul,1753579,28365,11142,101
2021-02-11,Sul,1763723,28508,10144,143
2021-02-12,Sul,1772848,28647,9125,139
2021-02-13,Sul,1782267,28799,9419,152
2021-02-14,Sul,1786598,28844,4331,45
2021-02-15,Sul,1791250,28898,4652,54
2021-02-16,Sul,1804904,29027,13654,129
2021-02-17,Sul,1814415,29185,9511,158
2021-02-18,Sul,1826239,29445,11824,260
2021-02-19,Sul,1838550,29618,12311,173
2021-02-20,Sul,1851197,29802,12647,184
2021-02-21,Sul,1858435,29874,7238,72
2021-02-22,Sul,1865419,29964,6984,90
2021-02-23,Sul,1883648,30269,18229,305
2021-02-24,Sul,1900187,30501,16539,232
2021-02-25,Sul,1915895,30781,15708,280
2021-02-26,Sul,1933814,31007,17919,226
2021-02-27,Sul,1951151,31292,17337,285
2021-02-28,Sul,1958559,31419,7408,127
2021-03-01,Sul,1969485,31594,10926,175
2021-03-02,Sul,1987479,32044,17994,450
2021-03-03,Sul,2007218,32433,19739,389
2021-03-04,Sul,2028232,32818,21014,385
2021-03-05,Sul,2048882,33200,20650,382
2021-03-06,Sul,2072712,33608,23830,408
2021-03-07,Sul,2122144,34004,49432,396
2021-03-08,Sul,2128305,34234,6161,230
2021-03-09,Sul,2148497,34823,20192,589
2021-03-10,Sul,2167135,35424,18638,601
2021-03-11,Sul,2183813,35899,16678,475
2021-03-12,Sul,2206147,36391,22334,492
2021-03-13,Sul,2226117,36992,19970,601
2021-03-14,Sul,2235477,37237,9360,245
2021-03-15,Sul,2241939,37522,6462,285
2021-03-16,Sul,2264640,38500,22701,978
2021-03-17,Sul,2285484,39138,20844,638
2021-03-18,Sul,2304599,39753,19115,615
2021-03-19,Sul,2326878,40546,22279,793
2021-03-20,Sul,2344343,41125,17465,579
2021-03-21,Sul,2352107,41301,7764,176
2021-03-22,Sul,2360473,41777,8366,476
2021-03-23,Sul,2383065,42613,22592,836
2021-03-24,Sul,2400469,43123,17404,510
2021-03-25,Sul,2425419,43799,24950,676
2021-03-26,Sul,2435386,44606,9967,807
2021-03-27,Sul,2456039,45223,20653,617
2021-03-28,Sul,2462957,45495,6918,272
2021-03-29,Sul,2469847,45904,6890,409
2021-03-30,Sul,2485114,46705,15267,801
2021-03-31,Sul,2498414,47338,13300,633
2021-04-01,Sul,2512346,48027,13932,689
2021-04-02,Sul,2527779,48542,15433,515
2021-04-03,Sul,2532317,48882,4538,340
2021-04-04,Sul,2535664,49041,3347,159
2021-04-05,Sul,2539232,49329,3568,288
2021-04-06,Sul,2555219,50251,15987,922
2021-04-07,Sul,2570477,50992,15258,741
2021-04-08,Sul,2582679,51789,12202,797
2021-04-09,Sul,2596866,52456,14187,667
2021-04-10,Sul,2606263,52823,9397,367
2021-04-11,Sul,2609367,52973,3104,150
2021-04-12,Sul,2615287,53305,5920,332
2021-04-13,Sul,2631657,54150,16370,845
2021-04-14,Sul,2643351,54593,11694,443
2021-04-15,Sul,2656125,55193,12774,600
2021-04-16,Sul,2670534,55639,14409,446
2021-04-17,Sul,2680904,55959,10370,320
2021-04-18,Sul,2684704,56123,3800,164
2021-04-19,Sul,2690116,56359,5412,236
2021-04-20,Sul,2703455,56903,13339,544
2021-04-21,Sul,2716253,57341,12798,438
2021-04-22,Sul,2721414,57627,5161,286
2021-04-23,Sul,2734899,58188,13485,561
2021-04-24,Sul,2747970,58718,13071,530
2021-04-25,Sul,2751157,58879,3187,161
2021-04-26,Sul,2756078,59106,4921,227
2021-04-27,Sul,2768906,59562,12828,456
2021-04-28,Sul,2782365,60007,13459,445
2021-04-29,Sul,2794366,60443,12001,436
2021-04-30,Sul,2810598,60882,16232,439
2021-05-01,Sul,2822266,61235,11668,353
2021-05-02,Sul,2825993,61347,3727,112
2021-05-03,Sul,2829420,61513,3427,166
2021-05-04,Sul,2843698,62199,14278,686
2021-05-05,Sul,2858188,62652,14490,453
2021-05-06,Sul,2869885,63092,11697,440
2021-05-07,Sul,2886781,63422,16896,330
2021-05-08,Sul,2898990,63711,12209,289
2021-05-09,Sul,2902730,63780,3740,69
2021-05-10,Sul,2909660,64010,6930,230
2021-05-11,Sul,2921032,64354,11372,344
2021-05-12,Sul,2934364,64635,13332,281
2021-05-13,Sul,2946490,64921,12126,286
2021-05-14,Sul,2963615,65231,17125,310
2021-05-15,Sul,2976428,65657,12813,426
2021-05-16,Sul,2983319,65789,6891,132
2021-05-17,Sul,2987596,65891,4277,102
2021-05-18,Sul,3003540,66342,15944,451
2021-05-19,Sul,3019951,66711,16411,369
2021-05-20,Sul,3036224,67049,16273,338
2021-05-21,Sul,3051952,67403,15728,354
2021-05-22,Sul,3065028,67669,13076,266
2021-05-23,Sul,3068483,67747,3455,78
2021-05-24,Sul,3072543,67904,4060,157
2021-05-25,Sul,3087009,68234,14466,330
2021-05-26,Sul,3101433,68539,14424,305
2021-05-27,Sul,3112795,68907,11362,368
2021-05-28,Sul,3122900,69300,10105,393
2021-05-29,Sul,3137800,69649,14900,349
2021-05-30,Sul,3142947,69768,5147,119
2021-05-31,Sul,3147257,69889,4310,121
2021-06-01,Sul,3162398,70339,15141,450
2021-06-02,Sul,3176996,70696,14598,357
2021-06-03,Sul,3190947,70986,13951,290
2021-06-04,Sul,3197382,71156,6435,170
2021-06-05,Sul,3208947,71355,11565,199
2021-06-06,Sul,3214490,71468,5543,113
2021-06-07,Sul,3227025,71697,12535,229
2021-06-08,Sul,3236942,72178,9917,481
2021-06-09,Sul,3258119,72556,21177,378
2021-06-10,Sul,3272000,72980,13881,424
2021-06-11,Sul,3287423,73300,15423,320
2021-06-12,Sul,3300157,73636,12734,336
2021-06-13,Sul,3304503,73771,4346,135
2021-06-14,Sul,3309851,73915,5348,144
2021-06-15,Sul,3325332,74532,15481,617
2021-06-16,Sul,3340610,75015,15278,483
2021-06-17,Sul,3355881,75518,15271,503
2021-06-18,Sul,3379939,76189,24058,671
2021-06-19,Sul,3400152,76632,20213,443
2021-06-20,Sul,3412769,76725,12617,93
2021-06-21,Sul,3428222,76862,15453,137
2021-06-22,Sul,3452120,77189,23898,327
2021-06-23,Sul,3469290,77512,17170,323
2021-06-24,Sul,3487887,77766,18597,254
2021-06-25,Sul,3504997,78009,17110,243
2021-06-26,Sul,3517927,78188,12930,179
2021-06-27,Sul,3524957,78268,7030,80
2021-06-28,Sul,3532017,78361,7060,93
2021-06-29,Sul,3544171,78614,12154,253
2021-06-30,Sul,3552780,78970,8609,356
2021-07-01,Sul,3567391,79348,14611,378
2021-07-02,Sul,3579256,79677,11865,329
2021-07-03,Sul,3591592,79998,12336,321
2021-07-04,Sul,3595527,80141,3935,143
2021-07-05,Sul,3599641,80354,4114,213
2021-07-06,Sul,3611041,80705,11400,351
2021-07-07,Sul,3620562,80995,9521,290
2021-07-08,Sul,3631354,81305,10792,310
2021-07-09,Sul,3641691,81605,10337,300
2021-07-10,Sul,3652844,81895,11153,290
2021-07-11,Sul,3655542,82000,2698,105
2021-07-12,Sul,3659387,82318,3845,318
2021-07-13,Sul,3669138,82727,9751,409
2021-07-14,Sul,3680447,83040,11309,313
2021-07-15,Sul,3689099,83311,8652,271
2021-07-16,Sul,3695861,83602,6762,291
2021-07-17,Sul,3705494,83849,9633,247
2021-07-18,Sul,3707830,83953,2336,104
2021-07-19,Sul,3711049,84081,3219,128
2021-07-20,Sul,3716154,84323,5105,242
2021-07-21,Sul,3724893,84502,8739,179
2021-07-22,Sul,3733516,84704,8623,202
2021-07-23,Sul,3802245,84879,68729,175
2021-07-24,Sul,3813564,85074,11319,195
2021-07-25,Sul,3816848,85148,3284,74
2021-07-26,Sul,3823815,85383,6967,235
2021-07-27,Sul,3830895,85713,7080,330
2021-07-28,Sul,3839513,85986,8618,273
2021-07-29,Sul,3846968,86251,7455,265
2021-07-30,Sul,3852443,86405,5475,154
2021-07-31,Sul,3860666,86545,8223,140
2021-08-01,Sul,3864539,86600,3873,55
2021-08-02,Sul,3868239,86663,3700,63
2021-08-03,Sul,3874673,86899,6434,236
2021-08-04,Sul,3881236,87049,6563,150
2021-08-05,Sul,3888068,87199,6832,150
2021-08-06,Sul,3899644,87331,11576,132
2021-08-07,Sul,3905413,87511,5769,180
2021-08-08,Sul,3907819,87588,2406,77
2021-08-09,Sul,3909975,87720,2156,132
2021-08-10,Sul,3915428,87923,5453,203
2021-08-11,Sul,3921161,87999,5733,76
2021-08-12,Sul,3926822,88157,5661,158
2021-08-13,Sul,3932263,88349,5441,192
2021-08-14,Sul,3937952,88513,5689,164
2021-08-15,Sul,3940791,88575,2839,62
2021-08-16,Sul,3943709,88669,2918,94
2021-08-17,Sul,3951836,88808,8127,139
2021-08-18,Sul,3962178,88968,10342,160
2021-08-19,Sul,3969086,89109,6908,141
2021-08-20,Sul,3977046,89243,7960,134
2021-08-21,Sul,3984113,89350,7067,107
2021-08-22,Sul,3986909,89417,2796,67
2021-08-23,Sul,3989742,89514,2833,97
2021-08-24,Sul,3995047,89667,5305,153
2021-08-25,Sul,3999843,89815,4796,148
2021-08-26,Sul,4005046,89972,5203,157
2021-08-27,Sul,4010444,90074,5398,102
2021-08-28,Sul,4015044,90147,4600,73
2021-08-29,Sul,4017208,90202,2164,55
2021-08-30,Sul,4019685,90276,2477,74
2021-08-31,Sul,4023171,90402,3486,126
